parent_company,lens_id,date_published,publication_type,patent_status,title,applicants,climate_codes,abstract
Apple,050-910-585-064-989,2018-03-01,GRANTED_PATENT,ACTIVE,"Method for operating an electronic device, non-transitory computer readable storage medium,and electronic device",APPLE INC,Y02D30/70,
Apple,186-908-075-698-091,2016-08-11,GRANTED_PATENT,ACTIVE,Power savings with preamble in wlan systems,APPLE INC,Y02D30/70; Y02D30/70,
Apple,090-079-440-082-994,2023-07-18,GRANTED_PATENT,ACTIVE,Mechanism for saving power on a bus interface,APPLE INC,Y02D10/00,"Systems, apparatuses, and methods for saving power on a bus interface are described. A system includes a host, a device, and a repeater interposed between the host and the device. While the host and device are in a low-power state, the repeater monitors a first bus to determine if the device has woken up. When the repeater detects a remote wake-up event initiated by the device, the repeater generates an interrupt which is sent to the host. The host responds to the interrupt by initiating a resum"
Apple,021-594-901-007-959,2025-12-23,GRANTED_PATENT,ACTIVE,Data transfer during mobility in layer 2 relay,APPLE INC,Y02D30/70,"A user equipment (UE) is configured to operate as a relay UE between a remote UE and a base station. The relay UE receives, from an originating device, a data packet for relay to a recipient device, determines that the relay of the data packet to the recipient device has failed and sends, to the originating device, a transmission including the data packet, wherein the transmission comprises an indication that the data packet is being returned to the originating device."
Apple,194-023-423-669-038,2023-08-01,GRANTED_PATENT,ACTIVE,Private memory management using utility thread,APPLE INC,Y02D10/00,"Techniques are disclosed relating to private memory management using a mapping thread, which may be persistent. In some embodiments, a graphics processor is configured to generate a pool of private memory pages for a set of graphics work that includes multiple threads. The processor may maintain a translation table configured to map private memory addresses to virtual addresses based on identifiers of the threads. The processor may execute a mapping thread to receive a request to allocate a priv"
Apple,195-464-245-953-377,2023-10-31,GRANTED_PATENT,ACTIVE,Scalable system on a chip,APPLE INC,Y02D10/00; Y02D10/00,"An integrated circuit (IC) including a plurality of processor cores, a plurality of graphics processing units, a plurality of peripheral circuits, and a plurality of memory controllers is configured to support scaling of the system using a unified memory architecture. For example, the IC may include an interconnect fabric configured to provide communication between the one or more memory controller circuits and the processor cores, graphics processing units, and peripheral devices; and an off-ch"
Apple,059-175-766-104-619,2022-08-09,GRANTED_PATENT,ACTIVE,User input interfaces,APPLE INC,Y02D10/00; Y02D30/50,"The present disclosure generally relates to managing user inputs. In some examples, devices receive user inputs via a biometric sensor, such as a fingerprint sensor. In some examples, devices receive user inputs via a button. In some examples, devices receive user inputs via touch sensors. In some examples, the biometric sensor and/or the touch sensor is integrated into the button."
Apple,065-842-447-107-090,2020-05-21,GRANTED_PATENT,ACTIVE,Watch theater mode,APPLE INC,Y02D30/50,"The present disclosure generally relates to receiving a user input corresponding to a rotation of a rotatable input mechanism and in accordance with the user input, adjusting a brightness level of a display screen during a brightening configuration session."
Apple,007-608-997-478-428,2023-08-24,GRANTED_PATENT,ACTIVE,Methods and interfaces for initiating communications,APPLE INC,Y02D30/70,The present disclosure generally relates to methods and user interfaces for establishing communications.
Apple,147-193-652-455-065,2025-09-30,GRANTED_PATENT,ACTIVE,Proactive provision of positioning information based on user context,APPLE INC,Y02D30/70,"Embodiments described herein provide for a system, a non-transitory machine-readable medium, and methods to provide location services. In an embodiment, a method provides receiving at least one indication that an electronic device is in transit to at least one defined location, establishing a first fence boundary for the at least one defined location, receiving an indication that the electronic device has crossed the first fence boundary and is in transit to a defined location, and establishing "
Apple,122-081-280-861-236,2025-12-18,PATENT_APPLICATION,PENDING,EFFICIENCY AND POWER CONTROL OF TASKS HAVING COMPUTATION BOUND AND MEMORY BOUND PHASES,APPLE INC,Y02D10/00,"The present disclosure describes a system that can include a memory device storing data for operations of a task, a controller to control the operations of the task, and further include a computation engine to perform the computations of the task, where the task can include multiple sets of operations. In some embodiments, the controller can determine an efficiency control metric of a set of operations based on one or more operational parameters of the memory device or the computation engine mea"
Apple,173-593-662-986-092,2025-12-18,PATENT_APPLICATION,PENDING,FOLDED LEAD TABS,APPLE INC,Y02E60/10,"Aspects of the present disclosure involve folded electrode tabs. In general, a battery pack includes a battery cell, an enclosure enclosing the battery cell, a feedthrough tab configured to form a battery terminal, and a lead tab. The battery cell includes a stack of electrodes and a plurality of electrode tabs extending from the stack of electrodes. The lead tab includes a first portion connected to the plurality of electrode tabs, a second portion connected to the feedthrough tab, and a third "
Apple,102-989-780-549-278,2025-12-18,PATENT_APPLICATION,PENDING,BATTERY WITH SELECTIVELY LOCATED COMPONENTRY OF A BATTERY MANAGEMENT UNIT,APPLE INC,Y02E60/10,"A battery includes an enclosure having a longitudinal body section and a lateral body section extending from and normal to the longitudinal body section, where an intersection of the longitudinal body section and the lateral body section defines an interior corner. The battery also includes electrodes disposed within the enclosure. The battery also includes a battery management unit (BMU), where at least a portion of the BMU is disposed external to the enclosure and adjacent to the interior corn"
Apple,017-466-567-108-330,2025-12-18,PATENT_APPLICATION,PENDING,BATTERY WITH COVERED PLUG,APPLE INC,Y02E60/10,"A battery that includes a housing defining a housing aperture, a battery cell stack positioned in the housing, a plug coupled to the housing over the housing aperture, a covering material disposed on at least a portion of the plug. The plug includes a first plate coupled to the housing and defining a first aperture, a second plate, and a lamination layer coupling the first plate to the second plate and defining a second aperture. The first aperture and the second aperture are aligned with the ho"
